text,label
again i assume this is not just flame bait by roger but actually a truly held opinion thanks for speaking for all those who did n t feel it was important enough to say something themselves i would n t say that the letter clearly implies representation of the views of a group that you belong to it represents a subset that you do n t belong to of a larger group which you do if only because this is n t a moderated group look there are several ways to state an opposing viewpoint three that come to mind are as follows qqq say it subtly result it may not be clear qqq say it directly yet politely result probably it will spark some interesting conversation qqq say it directly and obnoxiously result validity goes right out the window you realize that anything you say can and most certainly will be used against you .,1
actually this stuff from mogilny does n t surprise me all that much about qqq or qqq weeks ago i read in the toronto sun a quote from alex it went something like sarcastically yep patty s the man he s responsible for the team s success i m a nobody around here i was going to post it at the time i must have forgot since nobody else was talking about him being a problem yep i d beat the shit out of him too lafontaine really must be a team player makes you wonder what the islander management was thinking my question is what the hell is muckler doing whether he wishes to admit it or not the team is his to coach and if he ca n t do the job then maybe the job should be given to somebody who can gee kinda like alex s spot on the team is n t it ?,1
i m glad grant fuhr will never be as over confident after two wins as you are it takes four wins to defeat an opponent each tougher to obtain than the previous one buffalo is off to a good start fuhr is proving the fuhr bashers wrong but boston is an awfully good team .,1
it is a long standing good luck redwing s tradition to throw an octopus on the ice during a stanley cup game they say it dates back to qqq at the olympia when the wings became the qqq team i think to sweep the cup in qqq games a lot hardet to throw one from joe louis seats than from the old olympia balcony though .,1
close but there s a number qqq also qqq have entered the game with no more than a qqq run lead and pitched at least one inning if a pitcher finishes a game which his team has won does not get the win and satisfies at least one of the three requirements he gets a save rusty -,0
i have successfully copied all of the uuencoded versions of these logos to my local directory but when i tried the gif files it said permission denied could you explain why and also how to execute the uuencoded files thanks ken,0
and while we are on the subject has a captain ever been traded resigned or been striped of his title during the season any other team captain trivia would be appreciated was n t ron francis captain of the whalers when he was traded to pittsburgh and rick tochett was the captain of the flyers when traded to the pens recently caleb and let us not forget that the new jersey devils traded captain kirk muller for stephen richer and chorske,1
can someone in this net post a yankee schedule i need this right away .,0
ok here is my try lukko finland look at the colors of his mask ex jypht finland now in germany excellent defenseman hifk finland tappara finland hpk finland jokerit finland hpk finland jypht finland no new contract jypht owns his player rights all of these czechs kadlec dolezal not anymore are very good hockey players it is a big surprise that hlinka selected dolezal dole had a bad season in jypht and that s why they did n t make a new contract the other czech we had jiri jonak got fired also .,1
you started it you most certainly did sabo is clearly a better hitter than samuel yet you would pinch hit samuel because you predict that samuel will be a clutch hitter and sabo will be a choke hitter right i d call that predicting the future right i would have used aspects of prior performance which have been shown to be consistent in the past overall performance l r splits even matching hitting pitching styles all of these will give me some advantage if used properly even if all else were equal there would be no advantage gained by looking at past clutch performance and in this case everything else pointed to sabo that comes down to the same thing when perez left sabo in he was predicting the future the next ab he was predicting that sabo was more likely to get a hit than samuel by supporting the swap you are predicting the opposite well yes you are aware of its existance you claim to be incapable of understanding it though i suspect you are simply unwilling yet you rather forcefully state the opposite you do n t seem to think the work is worth reading yet you obviously feel the topic is important i d say this is insulting right this is the beef it has not proven to be an indicator of future performance under any circumstances at least none that we ve been able to come up with if you know of some where it is an indicator of future performance please let us in on your secret most certainly as i have repeatedly stated if you can come up with a study which even hints at a consistent clutch ability i would love it however the straightforward attempts at such a study have all failed miserably well it was a stupid argument are you honestly debating that sure we know sabo did n t get a hit we have no idea whether samuel would have done any better or not one ab most certainly does n t prove anything is this simply a prediction for chris sabo for this year or is this a prediction for all batters who have over the past few years hit xxx amount worse in the clutch than overall if you mean the first then as you say we ll just have to wait and see but the second is a much stronger statement in fact it suggests a rule we can then test this rule on past data to see if it worked for recent years i think you will agree that if the rule did n t work last year or the year before that it is unlikely to do any better this year right i m not going to get into case analysis sure you can find somebody who hit poorly from qqq and then hit poorly in qqq as well you can also find those who hit poorly from qqq and then hit well in qqq gambler s fallacy unless there is reason to expect consistency a run proves nothing can you give us a reason to expect clutch ba to correlate from one year to the next i ve seen a detailed study of why i should n t expect it to correlate the stupid was in reference to a statement which was stupid and i do n t see how you can deny it as for total idiot yes if you prove yourself unwilling to even consider evidence that might suggest that you are wrong i would say the term fits nicely so tell me does the term fit or do you have an open mind ?,0
greetings steve summers and the chief were on qqq hours last night shmoozing sports i unfortunately missed it those of you who saw it can you please provide a synopsis thanx the czar of mainframe computing qqq mcgill university i m too sexy for cobol habs it does n t look good let s go expos peter peter pumkin eater knew a chick but could n t meet her saw her brother one fine day sucked his cock now he s gay andrew dice clay =,1
sigh here we go again must i if i were to say that batting average is a predictor that can be used to judge which of two hitters is more likely to get a hit on a particular plate appearance is that only valid if i can define the skill in hitting a baseball that s all i ve said except i used the smaller sample of batting average in clutch situations i did not say i could predict the future i ve suggested that the statistic is not necessarily meaningless here s the data for this situation non clutch clutch ab h ba ab h ba sabo qqq qqq qqq qqq qqq qqq samuel qqq qqq qqq qqq qqq qqq if you were to have been the reds manager at that time i assume you would have had some basis for letting sabo hit rather than pinch hitting samuel i m sure some of that basis would have utilized prior performance you just would n t have used this particular aspect of prior performance is this not correct one more time i did not claim to be able to predict the future i said that i accept the above data as an indication that samuel would have had a better chance for success in that situation than sabo and i am not dismissing your work i m stating my opinion you are saying that your work renders any opinion to the contrary invalid so that the retention of that opinion is some kind of insult to your work i did not say that clutch hitting is well defined i said that the data is significant to me i did not say that it is a consistent skill i have said that it is an indicator of performance under a certain set of circumstances and big sigh i have not not not not not not not ever called you or anyone else on r s b stupid it is nice however to see that you will consider the possibility that you actually could have some preconceived biases ah i knew we could get to the name calling and there s that word you like so much wait a minute i thought i first had to define clutch hitting do i or do n t i i made two statements in my post qqq i am not convinced of your conclusions regarding clutch hitting qqq i would have hit for sabo as for qqq many of us make a number of written statements through this media about what we think will happen in baseball i m not shy about it i ll make the statement again i believe that by season s end that chris sabo s batting average in clutch situations will be significantly lower than his batting average in non clutch situations i ca n t prove that it will happen so i guess we ll just have to wait and see here s another one for you in qqq qqq joe carter s batting average in clutch situations was significantly below his batting average in non clutch situations each year i presume you think this is random non clutch qqq ab qqq h qqq clutch qqq ab qqq h qqq so what could we expect in qqq from mr carter well his composite ba through qqq was qqq through qqq was qqq through qqq was qqq so i think we have a pretty good idea of what kind of batting average he can produce in qqq he hit qqq not surprising huh also in qqq non clutch qqq ab qqq h qqq clutch qqq ab qqq h qqq no this does n t prove any overall statistical trend that can be used to predict future performance across the breadth of major league ballplayers it just makes me think that in qqq joe carter s batting average in the clutch is not going to be as high as his ba in non clutch situations as for qqq above i have plenty of company john dewan of stats inc is the editor of the scouting report wherein the statistics regarding clutch hitting are compiled reported and referenced in the text bill james makes numerous references to a player s ability to hit well in the clutch i am not saying that i can predict the future any more than they are you and others are saying that your work renders their statements and mine meaningless i do n t accept that which in your words proves that i am a total idiot stupid total idiot my my such hostility the beastmaster,0
all they said on the radio that he developed stiffness in the shoulder after throwing a curveball that did n t loosen because of the cold night in denver they decided to remove him from the game rather than let him pitch he is expected to pitch his next turn in the rotation expected to be april qqq at shea vs the giants .,0
much mindless drivel deleted question to you canadian folk is this university of new brunswick a branch campus of the western business school seems like the same sort of rectal appendage belongs to both of them .,1
i was wondering if anyone types in the box scores each day i am at college and am not able to get them till the weekend i would be thankful if someone could p mail the twins box scores every so often also i am looking for a twins qqq schedule .,0
well it looks like just as doug trumped tim beating him to the net with his defensive analyses so tim has gotten in ahead of me the way i was doing it was a little different being me of course i used equivalent averages to work out how many runs a player was worth and i calculated both rate of performance fielding equivalent average and total performance fielding equivalent runs but i compared not to the average player but the replacement player and here s why because the positional adjustment comes built in to the system in the al of qqq the average ss is qqq runs above replacement rar cf qqq qqq qqq qqq qqq lf qqq rf qqq qqq qqq we may quibble with the exact numbers but the order looks substantially right in the equivalent average i have always set league average to qqq i had decided in hitting that the replacement level batter has an eqa of qqq the name of that replacement level hitter often as not is billy ripken i decided to let the replacement level fielder be the same distance from qqq as qqq but in the opposite direction as i have set it up that makes for an eqa of qqq yes i can add runs are proportional to eqa squared the difference between qqq squared and qqq squared equals the difference to qqq squared and i rounded off for simplicity an all replacement fielding team would have randy milligan at first qqq willie randolph qqq at second leo gomez qqq at third walt weiss qqq at short kevin bass qqq in left hojo qqq in center and eric anthony qqq in right ugh so the total number of rar for a player is the sum of his batting and fielding rar i can rate them by total rar or rar per some number of batting outs like qqq an average player has a total rar of about qqq qqq batting qqq fielding total rar bat field qqq bonds qqq qqq ventura qqq qqq qqq sandberg qqq qqq thomas qqq qqq qqq van slyke qqq qqq anderson qqq qqq qqq grace qqq qqq raines qqq qqq qqq lankford qqq qqq puckett qqq qqq qqq pendleton qqq qqq alomar qqq qqq qqq finley qqq qqq martinez e qqq qqq qqq bagwell qqq qqq mack qqq qqq qqq butler qqq qqq mcgwire qqq qqq qqq sheffield qqq qqq griffey qqq qqq qqq larkin qqq qqq devereaux qqq qqq qqq grissom qqq qqq henderson qqq qqq qqq walker qqq qqq listach qqq qqq qqq justice qqq qqq lofton qqq qqq qqq w clark qqq qqq baerga qqq qqq qqq kruk qqq qqq qqq d white qqq qqq qqq o smith qqq qqq palmeiro qqq qqq qqq gwynn qqq qqq sierra qqq qqq qqq hollins qqq qqq carter qqq qqq qqq j bell qqq qqq gonzalez qqq qqq notable entries in a qqq batting out rating nl top qqq are bonds qqq lf sandberg qqq qqq van slyke qqq cf grace qqq qqq larkin qqq ss justice qqq rf sheffield qqq qqq one at each position measured mcgriff despite qqq batting rar fifth in league finishes out of the top qqq due to a qqq in fielding last by position galarraga qqq stillwell qqq hansen qqq belliard qqq blauser gad a qqq qqq in league may qqq dascenzo qqq anthony qqq in the al much maligned rickey henderson was worth qqq second only to frank thomas qqq ventura edges edgar at third qqq qqq grebeck rates a potent qqq griffey edges puckett as top cf qqq qqq listach nudges out lofton among rookies qqq qqq and alomar clearly outpoints baerga qqq qqq last by position segui qqq sojo qqq palmer qqq lewis qqq polonia qqq cuyler qqq v hayes qqq all for now .,0
it s about time the boys got it together they were outworked and outplayed by the wings in the first two games but burns must have kicked their behinds cause they sure came out in full gear or is that high gear in game qqq except for a qqq qqq minute stretch in the qqq period they outskated and outworked the wings please do n t flame this statement cos you know it s true i have to admit that goaltending was the key potvin kept the leafs ahead during the sleepy stretch the leafs went through in the qqq he also kept the rebounds to a minimum something that cost cheveldae qqq goals clark even looked like he had stopped moping first star although i still do n t know why he was so flat in games qqq and qqq if the leafs play the same style and can keep the pace they had in game qqq they may actually have a chance of winning this series a slim chance but a chance i m no rm where is he anyways haha .,1
what are the leafs to do i am a leaf supporter and i say the leafs are going down in four unless there is nothing short of a miracle or a stroke of genenius hits pat burns if you were pat burns what would you do living in the bay area i do not get enough leaf coverage to pull something out of the bag i would appreciate comments on the leaf detroit qqq line match ups but here is the basic idea andreychuck and borchevsky have no business playing against the wings they are too small the key to any leafs success will have to be clark he is the only centre who can have any presence within qqq lengths of the slot where the hell is anderson anderson can in days past get under peoples skin put a little more bluntly anderson has to be an asshole he used to be good at it we need him now perhaps perhaps the leafs can shut down detroit s second line i was dissappointed to see shepard and yserbeart flying last night these guys are the swing players for the wings last year they did a major choke in the playoffs and were to blame for the quick exit of the wings this has to happen again clark anderson gilmour should be able to out hustle this line anderson should do a nasty on yserbeart clark should bang the hell out of sheppard score gilmour score suggestions clarke anderson gilmour vs sheppard yserbeart andreychuck borchevsy vs detroit checking line toronto s checking line vs yzerman fedorov probert pray lots as suggested i would bench andreychuck and borchevsky to stir things up and through a monkey wrench into detroits game plan however if the detroit coaching would be dumb enough to play their checking line against these finesse players well then let them play potvin can not be faulted on qqq of the goals keep him in van hellamond can not be faulted for the leafs demise either the wings defense shut down the leafs especially in the slot i hope pat burns realizes that his team was out hit out skated and out coached on monday night this was not a loss because of poor goaltending or officiating this calls for drastic measures or tee off is next monday jake .,1
i have n t seen enough royals games to judge his tactics so you may have a point here but imo the royals do n t have a chance to win the pennant even if mcrae suddenly began channeling for john mcgraw ok they have some decent pitchers but when your offense consists of bums like gagne and lind and mcreynolds and mcrae and an over the hill brett you re not going to finish qqq unless mcgraw brings christy mathewson back with him i d say it is hard to evaluate a manager when all of his hitters suck .,0
well the jettison for youth fast strategy was his also in hindsight it did n t work all that well but i think it was more because it left the sharks on a tightrope without a net not that it was inherently flawed it was the injuries that caused us to fall from all indications it was n t the major factor but the last straw there were personality conflicts among shark management and disagreements over how personnel were going to be handled not just who was being traded vs kept but who was being sent to kc what ferriera did if rumors are right was not always what the folks behind the bench wanted or needed i think if they d kept ferriera they would have lost some of their other management staff depending on which sources you trust we might have lost grillo and lombardi and murdoch over the summer frankly i want to keep those three we may well ahve also lost kingston which of course is now a moot point the sharks have been building an organizational staff that is highly consensual and cooperative ferriera wanted to run things his way there were conflicts ferriera lost that says nothing about his skills or accomplishments at that level a lot is personality and politics i think he did some good things for the sharks but that he never fit in as a shark person i hope he succeeds beyond his wildest dreams down in anaheim too because it ll be good for hockey but i want the ducks to be doormats for a couple of years so the sharks succeeed first .,1
i m starting an informal poll on goalie masks i d like to know who s mask you think looks the best i ve always like curtis joseph s of the blues the best anyway send your nominations to me or post your vote here on r s h my e mail adress is qqq thanks for your time .,1
except for the fact that there seems to be a lot of high scoring al games also and i do n t think the expansion teams directly affect them k scott day kday oasys dt navy mil carderock division naval surface warfare center code qqq bethesda maryland qqq qqq the point to remember is that what the government gives it must first take away john s coleman,0
here is a review of some of the off ice things that have affected the ahl this year st john s maple leafs problems the st john s maple leafs sophomore season has been plagued by problems on ice the leafs won the atlantic division title but off ice was less happy a strike by public workers has forced the leafs out of the newfoundland city for much of the last half of the seaosn since mid jan they have played home games in places like montreal cornwall and charlottetown their playoff home games will be played in the metro center in halifax ns one demostration got violent workers attacked a leafs bus and rocked it and broke windows in the st john s memorial stadium despite the problems toronto officials insist that the leafs will return to st john s once the strike ends senators sold the new haven senators have been sold by peter shipman to the ottawa senators nhl organization they are the only canadian nhl team with an american ahl affiliate and have made it clear they intend to move the team to somewhere in the canadian atlantic provinces this sale and move has yet to be approved by the ahl head office but is expected to pass easily at the general meeting in may the quote in the story from jack butterfield made it clear the league was more interested in the stability of the ahl franchise accompanied by nhl ownership rather than maintaining the qqq history of the ahl in new haven the senators are currently in serious negotiations with charlottetown new brunswick and are expected to move there dallas helps hawks stay in moncton after announcing that they would pull their affiliation out of moncton the winnipeg jets changed their mind the jets announced the move when they said that they would be slashing their minor league roster from qqq to around a dozen and they wanted to share with an existing ahl or ihl franchise enter the dallas lone stars dallas agreed to supply the remaining qqq or qqq players to the moncton franchise thus keeping the hawks in the new brunswick city the deal is for one year and will be extended to three years if the season ticket base increases to over qqq the hawks only sold qqq for this year saint john flames official the calgary flames have officially signed a deal with the city of saint john nb the saint john blue flames will play in the qqq exhibition center the flames still have to apply for an expansion frnachise from the ahl but are expected to have no trouble caps follow jacks to maine despite rumors to the contrary the capitals will follow the baltimore skipjacks to maine the caps current farm team the baltimore skipjacks announced that they would move to maine and become the portland pirates there was much doubt as to if the caps would follow but they announced a limited deal with portland they would supply a dozen or so players including qqq goalies they become the third team to announce a limited farm team along with moncton and the capital district islanders ahl game of the week in early january the ahl started a game of the week the game produced by i believe pyman productions was televised across the canadian maritimes and northeastern us the first few weeks saw two games of the week one in canada and another in the us but since then there has been only one sunday afternoon and night games were covered and shown on sportschannel ny and ne in the us and i believe atlantic sports network in canada but i m not sure about that i am not sure if playoff games will be covered utica gone syracuse added there were heavy rumors that the utica devils will not be around next season there were rumors that they might be headed to a midwestern city and that the city of syracuse is trying to lure them what the ahl might look like next year one option another option northern division southern division adirondack red wings adirondack springfield indians springfield providence bruins providence cd islanders cdi portland pirates hershey binghamton southern division rochester hershey bears hamilton binghamton rangers utica rochester americans hamilton canucks atlantic division utica devils portland st john s atlantic division saint john st john s maple leafs moncton moncton hawks halifax halifax citadels fredericton cape breton oilers cape breton fredericton canadiens charlottetown saint john blue flames charlottetown senators move is unofficial as yet ),1
nah let s reserve rec sports idiots for people who post obvious flamebait like yourself if someone posts something as controversial not to mention idiotic as what austin posted in a widely accessed newsgroup someone should challenge the statement there is a school of thought that suggests that silence consent whereas this idea may not apply to everything in life it certainly should apply to a forum of public discussion which r s b is if you ve been reading r s b lately you ll find that even elementary school children have had access to our postings alibet in an edited form it s making me think a little more carefully about some of the things i post in conclusion if someone like austin wants to post his drivel in some obscure newsgroup that i do n t read fine he s got the right to rant rave and drool all he wants to in the name of free speech but if he drools in a newsgroup that i read then i will support the right of anyone to provide rebuttal to his drooling now of course you do n t have to read any of this and if you want to cut down on flames then don t post flamebait you do n t have to respond to flames either saves cyberspace ),0
in qqq dchhabra stpl ists ca,1
well sherri i d agree with you except that most kiddies have more sense than to spew their obscenities in front of a group of adults i try to edit this newsgroup and feed it to one of the local elementary schools they have a group of students that just love baseball and are learning to use computers but i m telling you it s gotten to the point that i do n t even edit the files anymore just read them and throw out the trash and thanks to all you people that think it s wonderful to include a swear word or two in your signature files that s really nice i have to read the whole article and then toss it out because of the sig do n t get me wrong i know all the words you do and i ve even made up some of my own or i would n t be able to edit them out but this just does n t seem to be the place a public forum to spew foul language sorry thanks to all you people that keep in mind there might be some decent young people interested in baseball and computers reading this newsgroup they enjoy your articles .,0
according to the hockey gurus over at espn should the islanders win tonite the two teams will have the same record but the devils will be playing the penguins this is because the islanders have won the season series against the devils i think the rules for deciding a tie breaker include qqq season series qqq goals against qqq goals for in this order correct me if i m wrong anyone have anything to add craig,1
i remember a post from last year indicating that a pitch clock was tried in one of the minor leagues some time back and did not work i do n t remember why they said that it did not work anyone remember this jody mcdonnel on wip in phil has been saying that a pitch clock was inevitable how would a pitch clock work on throws to first another pair of suggestions qqq remove the balk rule it is the runners responsibility to stay safe no matter what the pitcher does qqq if a pitcher throws to an occupied base more than x time x qqq to qqq without successfully picking off the runner the runner advances a base as if walked the no balk seems to give the pitcher the advantage the base walk allows the runner to challenge pitcher to throw over to the base i too find myself surfing when i know that it will be enough time between each pitch to allow the batter to adjust his jewlery .,0
did your boyfriend comment on the fact that clement looks like a walking ad for brillo pad hair replacement therapy the guy s just a stuffed shirt who thinks he s the greatest hockey analyst since howie meeker for gosh sakes i ll take schoenie any day george,1
whatta ass !,1
hi guys what happened qqq potvin did n t let six goals by qqq wendel and andreychuk woke up qqq home ice and lots of yelling in the gardens gave the leafs the emotional edge qqq refs calls especially last night tended to favour leafs a couple of comments qqq on gilmour just because the guy is n t one of the three stars does n t mean he was not leading the team someone posted the playoff point total and he s in something like fifth or sixth place plus he walked away with the molson cup given for accumulating points from the three star selection during the regular season qqq on the officiating i ve heard gripes from both ends on this one emotions are very high in this series the rivalry is one of the stronger ones i know of i do have to agree that the officiating last night was pro leaf in general except for whoever missed that slash on gilmour s hand qqq in general i still think detroit has one of the better chances vs pittsburgh though i think the leafs would do better against the blues but not as well if they made it out of the division problem is i like both these teams though i m supporting the leafs on the underdog principle d by the way gilmour tiring out is a lot like bob probert not playing aggressive hockey by the way i m not any sort of expert nor do i claim to be i just like watching a good matchup .,1
o k only one series is done but i need to post something by the way the islanders just scored rank team name points final qqq qqq roland_behunin qqq qqq qqq qqq qqq milton_keynes_kings qqq qqq qqq qqq barfly qqq qqq qqq qqq dean s qqq qqq qqq qqq oz qqq qqq qqq qqq garry qqq qqq qqq qqq brian_bergman qqq qqq qqq qqq mopar_muscle_men qqq qqq qqq qqq bh s_last_place_picks qqq qqq qqq qqq dave_wessels qqq qqq qqq qqq sam _ _ his_dogs qqq qqq qqq qqq ye_ding qqq qqq qqq qqq tampere_stars qqq qqq qqq qqq the_mighty_hedgehogs_of_myllyp qqq qqq qqq qqq homesick_hawaiian qqq qqq qqq qqq killer_kings qqq qqq qqq qqq puggy_greybeards qqq qqq qqq qqq ottawa_bearcats qqq qqq qqq qqq andrew_kirk qqq qqq qqq qqq muller_n_walker qqq qqq qqq qqq excalibur qqq qqq qqq qqq rednecks_from_hockey_hell qqq qqq qqq qqq qqq qqq qqq qqq qqq jeff_phelps qqq qqq qqq qqq arctic_circles qqq qqq qqq qqq sludge qqq qqq qqq qqq the_logistician qqq qqq qqq qqq hillside_raiders qqq qqq qqq qqq danielle qqq qqq qqq qqq stanias_stars qqq qqq qqq qqq bloodhook qqq qqq qqq qqq gilles_carmel qqq qqq qqq qqq pasi_fr nti qqq qqq qqq qqq evan_pritchard qqq qqq qqq qqq skriko_wolves qqq qqq qqq qqq rangers_blow qqq qqq qqq qqq sean qqq qqq qqq qqq schott_shooters qqq qqq qqq qqq gary_shiff qqq qqq qqq qqq mike_burger qqq qqq qqq qqq darse qqq qqq qqq qqq,1
true rumor fact a big three way deal eric lindros going to ottawa senators and senators get qqq from montreal montreal gets alexander daigle the first round pick from senators philly gets damphousse bellow patrick roy and a draft pick .,1
i wholeheartedly endorse it i have no problem with the have n t been to many a s games have you seriously i do n t mind a baseball game that lasts a long time if it lasts a long time because there is good baseball being played however i do n t like qqq qqq games that take qqq hours because there s a lot of dead time going on in that game i do n t find anything exciting about watching batter or pitcher wander around between pitches or watching the catcher make a slow walk to the mound or watching lots of pitcher changes for no good reason whitey herzog used to be the master of this the game could be way out of reach and he d still be making switches for platoon advantage i want to see the game not people standing around i do n t really enjoy watching nfl football games in person for example because there s so much dead time you do n t really notice how much dead time there is if you watch it on television because they re busy showing you replays i do n t like that college basketball games have so many time outs at the end of the game the ncaa has made some moves to try to alleviate this problem for next year they re going to stop the clock after made baskets late in games next year and they re going to a qqq second clock there s also a difference in how tolerant i am of long games if i m watching them on the tube and if i m going there in person for me going to an a s game has become a major commitment of time one that i m not willing to make that often the length of their games is costing the a s revenue from me .,0
i really feel the need for a knowledgable hockey observer to explain this year s playoffs to me i mean the obviously superior toronto team with the best center and the best goalie in the league keeps losing what gives i stand by all the misstatements that i ve made vice president dan quayle to sam donaldson qqq,1
could someone please tell me how i can access the faq for this group i m relatively new and would like to read it but although i ve seen it mentioned i ve yet to see it posted is it archived somewhere or does someone post it to the group on a regular basis or is it distributed on demand i d appreciate any help anyone can give me thanks in advance mary p s please respond via email as the articles expire within qqq hours on my mail system and i do n t always get a chance to read everything thanks mary blumenstock qqq,1
um the header said career hodapp managed about qqq pa in his nine years in the majors as for his consistently over qqq make that three years in a row preceded by a part time year plus his last year with boston hodapp only qualified for the batting title five times was he injured he retired right around his qqq birthday anyway hodapp put up flashy numbers the year everybody put up flashy numbers that was his only really good year with a bat his other qqq years were marred by a lack of power and an inability to draw walks only qqq of those qqq pa were bases on balls which does not describe a feared hitter on the other hand he was part of the long line of famous cleveland qqq wambsganss riggs stephenson etc .,0
you re right thomas gonzalez sheffield and griffey do n t even begin to compare with ripken boggs and gwynn so no wonder alomar gets so much attention sandberg got no attention his rookie year because his rookie year was terrible so was his sophomore year national league pitchers are much better pitchers that certainly explains sheffield s qqq hm are you confusing have era s that are qqq lower because they do n t face dh s with much better ?,0
is there anyone out there running a chicago national league ballclub list if so please send me information on it to andrew aardvark ucs uoknor edu thanks !,0
this is true but the main thing the commish i e selig needs to do is to suspend bobby cox you can not allow a team to come out at the ump as the braves did i usually rip umps but in this case the players were dead wrong cox should go for qqq games if i had ever umped a game where that happened i d have ejected every player that came out only cox and gant would have been spared and then cox would have gone in the ensuing argument .,0
ok but have you seen tabaracci play yet in his two starts and his relief effort for beaupre he has looked mighty sharp do n t forget the shutout i think he s let in just four goals over eight periods of play i like hrivnak but we might actually have to give some credit to david poile for a change after this trade hopefully if tabaracci starts against the isles tonight i have n t jinxed him .,1
last week i posted the all time greatest players and haphazardly misspelled several names sorry this week it s time for the greatest peak players i evaluated the following players on qqq consectutive seasons which constituted their prime or peak years qqq was too few qqq seemed to many so i settled for qqq sources as usual include total baseball qqq and my own biased opinions here goes feel free to comment qqq ted williams includes season after war missed actual peak years qqq babe ruth qqq walter johnson qqq mickey mantle qqq mike schmidt actual peak year shortened by strike qqq barrry bonds currently at peak qqq honus wagner qqq ty cobb qqq tris speaker qqq willie mays qqq lefty grove qqq sandy koufax qqq joe morgan qqq ed walsh qqq christy mathewson qqq lou gehrig qqq jimmie foxx qqq cal ripken jr qqq pete alexander qqq cy young qqq tim raines qqq rickey henderson again strike year qqq included qqq carl yastrzemski qqq jackie robinson qqq joe dimaggio qqq rogers hornsby qqq george sisler qqq eddie collins qqq hank aaron qqq stan musial qqq joe jackson qqq wade boggs qqq charlie gehringer qqq ernie banks qqq bob gibson qqq carl hubbell qqq robin yount qqq rod carew qqq chuck klein qqq willie mccovey qqq frank robinson qqq tom seaver qqq roger clemens arguably still in peak qqq mel ott qqq frank baker qqq nap lajoie peak came in suspect league qqq dizzy trout qqq george brett qqq mordecai brown qqq ryne sandberg qqq peak qqq gehrig qqq foxx qqq sisler qqq mccovey qqq greenberg qqq frank thomas projected sorry qqq dick allen qqq johnny mize qqq eddie murray yes mr consistency had a peak qqq bill terry qqq qqq morgan qqq j robinson qqq collins qqq hornsby qqq gehringer qqq carew treated as a qqq even though played qqq qqq sandberg qqq bobby grich qqq nap lajoie qqq bill herman mazeroski tough call qqq qqq schmidt qqq boggs qqq f baker qqq brett qqq ed mathews qqq ron santo qqq harland clift qqq ken boyer qqq buddy bell qqq darrell evans ss qqq wagner qqq ripken qqq banks qqq yount qqq john lloyd estimated qqq arky vaughan qqq barry larkin still in peak qqq lou boudreau qqq ozzie smith qqq joe sewell lf qqq williams qqq ba bonds qqq raines qqq henderson actually had qqq peaks qqq qqq qqq qqq qqq yastrzemski qqq musial qqq j jackson qqq ralph kiner qqq al simmons qqq george foster qqq willie stargell cf qqq mantle qqq cobb qqq speaker qqq mays qqq dimaggio qqq oscar charleston again estimated qqq duke snider qqq ken griffey jr personal assumption qqq kirby puckett qqq richie ashburn qqq dale murphy strike season rf qqq ruth qqq aaron qqq klein qqq f robinson qqq ott qqq roberto clemente qqq tony gwynn qqq dave parker qqq reggie jackson qqq harry heilmann qqq jose canseco qqq darryl strawberry c qqq josh gibson estimated qqq mickey cochrane qqq gary carter qqq johnny bench qqq roy campanella qqq yogi berra qqq bill dickey qqq gabby hartnett qqq elston howard qqq ted simmons qqq joe torre p qqq w johnson qqq grove qqq koufax qqq walsh qqq mathewson qqq alexander qqq young qqq gibson qqq hubbell qqq seaver qqq clemens qqq satchel paige estimated qqq d trout qqq juan marichal qqq mordecai brown qqq joe wood qqq dave steib qqq jim palmer qqq bob lemon qqq fergie jenkins rp qqq who cares i hope there are some surprises here raines above muisial carter above bench ripken above banks bonds above mays check the numbers of each player in comparison to the numbers of the rest of the players that year s and you ll see that i m fairly close with this ranking system which is primarily based on total player rating for four consecutive years .,0
so if the braves run production falls to qqq per game which is certainly where it s headed if they re lucky does that mean they ll finish first ?,0
they re real and they re spectacular the blues shutout the blackhawks in consecutive playoff games if the blues sweep the hawks on sunday i will launch a broom onto the ice in the last seconds of the game not that there s anything wrong with that curtis joseph has been the master of his own domain and the hawks have been shooting the puck like a bunch of chuckers not even superman could play any better in goal joseph must have been eating his cereal it s like a sauna in here said a spectator about the hot atmosphere and the wild crowd at the arena it was very refreshing to see the blues double dip the hawks the hawks goons tried to pick on hull janney and joseph but the blues checking line nipped those hawks real well the fat yoyoma will sing on sunday and the hawks will head to the beach the hawks trip back to chicago will feel like a long journey from milan to minsk enjoy sunday s game with some junior mints and wash them down with a snapple just a little fun .,1
listen guys you can talk about this the whole playoffs i m here in a small town in southern illinois at school i m from canada and i know that cbc and tsn have games on every night all you have to do is go to a bar with a satellite i have watched both games between mon que and toronto and detroit not to mention van vs winn and with cbc they show all goals from every game that evening so i have n t missed a goal all playoffs well have to go boy leafs are on ciao .,1
as a philly fan as as a penna baseball fan i m anxious to see the penna series anyone know when it starts and where the first games will be played this is i think always good baseball to me and the pirates are also off to a good start .,0
